305,84,137,Danxxxx Gixx,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case. However, it was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) This paper was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library, https://arxiv.org/abs/1802.01168. Like I mentioned already, I am so disappointed to discover this practice to try to republish the same article (only the title is different) at the most important Conference on Digital Libraries...","Overall evaluation: -3
Reviewer's confidence: 4
Recommend for best paper: no",-3,,,,,2018-02-14,12:57,no,,305,84,137,Daniela Gifu,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case. However, it was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) This paper was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library, https://arxiv.org/abs/1802.01168. Like I mentioned already, I am so disappointed to discover this practice to try to republish the same article (only the title is different) at the most important Conference on Digital Libraries...","Overall evaluation: -3
Reviewer's confidence: 4
Recommend for best paper: no",-3,,,,,2018-02-14,no
306,84,137,Danxxxx Gixx,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case. However, it was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library. I recommend to the authors have to change/formulate all the content. And, it needs more clarity in the motivation of their survey and, implicitly, the business case.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) This paper was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library, https://arxiv.org/abs/1802.01168. Like I mentioned already, I am so disappointed to discover this practice to try to republish the same article (only the title is different) at the most important Conference on Digital Libraries...","Overall evaluation: -1
Reviewer's confidence: 5
Recommend for best paper: no",-1,,,,,2018-02-23,11:48,no,,306,84,137,Daniela Gifu,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case. However, it was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library. I recommend to the authors have to change/formulate all the content. And, it needs more clarity in the motivation of their survey and, implicitly, the business case.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) This paper was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library, https://arxiv.org/abs/1802.01168. Like I mentioned already, I am so disappointed to discover this practice to try to republish the same article (only the title is different) at the most important Conference on Digital Libraries...","Overall evaluation: -1
Reviewer's confidence: 5
Recommend for best paper: no",-1,,,,,2018-02-23,no
307,84,137,Danxxxx Gixx,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case. However, it was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library. I recommend to the authors have to change/formulate all the content. And, it needs more clarity in the motivation of their survey and, implicitly, the business case.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I revised my score on this paper from  -3 to -1 so that my review does not appear too negativ - and to contribute towards reviewer agreement. I recommend to the authors have to change/formulate all the content..","Overall evaluation: -1
Reviewer's confidence: 5
Recommend for best paper: no",-1,,,,,2018-02-23,11:52,no,,307,84,137,Daniela Gifu,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case. However, it was already published in Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library. I recommend to the authors have to change/formulate all the content. And, it needs more clarity in the motivation of their survey and, implicitly, the business case.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I revised my score on this paper from  -3 to -1 so that my review does not appear too negativ - and to contribute towards reviewer agreement. I recommend to the authors have to change/formulate all the content..","Overall evaluation: -1
Reviewer's confidence: 5
Recommend for best paper: no",-1,,,,,2018-02-23,no
308,84,137,Danxxxx Gixx,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case.

One concern is that it needs more clarity in the motivation of their survey and, implicitly, the business case.

Note that this has appeared as an arXiv preprint: Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I revised my score on this paper from  -3 to -1 so that my review does not appear too negativ - and to contribute towards reviewer agreement. I recommend to the authors have to change/formulate all the content..","Overall evaluation: -1
Reviewer's confidence: 5
Recommend for best paper: no",-1,,,,,2018-03-09,04:15,no,,308,84,137,Daniela Gifu,1,"(OVERALL EVALUATION) The paper describes how to extract machine-readable metadata (here, a specific metadata type set) from bibliographic reference strings by applying, evaluating and comparing ten reference parsing tools in a specific business use case.

One concern is that it needs more clarity in the motivation of their survey and, implicitly, the business case.

Note that this has appeared as an arXiv preprint: Dominika Tkaczyk, Andrew Collins, Paraic Sheridan, Joeran Beel. 2018. Evaluation and Comparison of Open Source Bibliographic Reference Parsers: A Business Use Case, Cornell University Library.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I revised my score on this paper from  -3 to -1 so that my review does not appear too negativ - and to contribute towards reviewer agreement. I recommend to the authors have to change/formulate all the content..","Overall evaluation: -1
Reviewer's confidence: 5
Recommend for best paper: no",-1,,,,,2018-03-09,no
310,84,258,Phixxxx Maxx,2,"(OVERALL EVALUATION) The paper is well-written and structured; good examples.
Research questions are fine and answered.
Related work is sound and comprehensive.
Methodology is fine too. The paper presents same novel results.

The authors could write more about the training and optimization of the retrained models. How much effort was this? What kind of retraining has been done? Was is it a specific retraining for the chemistry domain? More details are need here.

My main point is the missing titles in the extraction task. The authors write: ""Unlike the typical reference parsing task, the title of the references document is not required in our project."" I miss a clear statement why this approach is chosen. 

I have some minor issues:
- What is so special about the business use case? The paper is about processing pdfs from a collection of chemistry papers. I see no need to bring ""business use case"" into the title. More argumentation is needed here. Or just change the paper title.
- The list of possible errors (page 2) is not completed. I suggest adding more cases. E.g. Copy-Paste errors, errors by human handcrafting references, ... 

The limitations of the study can be extended. 

Altogether this is a good paper with some minor issues which can easily be fixed and clarified.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I suggest that Min-Yen Kan should take a look onto the paper. He is more expert on this topic.","Overall evaluation: 2
Reviewer's confidence: 4
Recommend for best paper: no",2,,,,,2018-02-16,20:54,no,,310,84,258,Philipp Mayr,2,"(OVERALL EVALUATION) The paper is well-written and structured; good examples.
Research questions are fine and answered.
Related work is sound and comprehensive.
Methodology is fine too. The paper presents same novel results.

The authors could write more about the training and optimization of the retrained models. How much effort was this? What kind of retraining has been done? Was is it a specific retraining for the chemistry domain? More details are need here.

My main point is the missing titles in the extraction task. The authors write: ""Unlike the typical reference parsing task, the title of the references document is not required in our project."" I miss a clear statement why this approach is chosen. 

I have some minor issues:
- What is so special about the business use case? The paper is about processing pdfs from a collection of chemistry papers. I see no need to bring ""business use case"" into the title. More argumentation is needed here. Or just change the paper title.
- The list of possible errors (page 2) is not completed. I suggest adding more cases. E.g. Copy-Paste errors, errors by human handcrafting references, ... 

The limitations of the study can be extended. 

Altogether this is a good paper with some minor issues which can easily be fixed and clarified.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I suggest that Min-Yen Kan should take a look onto the paper. He is more expert on this topic.","Overall evaluation: 2
Reviewer's confidence: 4
Recommend for best paper: no",2,,,,,2018-02-16,no
312,84,94,Mixxxx Dobrevxxxxxxxxxxx,3,"(OVERALL EVALUATION) This is a useful, well structured and clearly presented study comparing the performance of ten parsing tools on automated extraction of bibliographic data. 

It needs some language revision. 

For example the first paragraph of the Introduction states: “However, such data is not always available. As a consequence, there is a demand for automated methods and tools for extracting machine-readable bibliographic metadata directly from unstructured scientific data.” – the first of the two sentences needs to be expanded – not available where? The justification of the need is not strong/clear enough.

I was also wondering what was the basis of the decision of using 67% of the dataset for training – this is quite high. It would be interesting to see the reasoning behind it.","Overall evaluation: 2
Reviewer's confidence: 3
Recommend for best paper: no",2,,,,,2018-02-16,21:56,no,,312,84,94,Milena Dobreva-Mcpherson,3,"(OVERALL EVALUATION) This is a useful, well structured and clearly presented study comparing the performance of ten parsing tools on automated extraction of bibliographic data. 

It needs some language revision. 

For example the first paragraph of the Introduction states: “However, such data is not always available. As a consequence, there is a demand for automated methods and tools for extracting machine-readable bibliographic metadata directly from unstructured scientific data.” – the first of the two sentences needs to be expanded – not available where? The justification of the need is not strong/clear enough.

I was also wondering what was the basis of the decision of using 67% of the dataset for training – this is quite high. It would be interesting to see the reasoning behind it.","Overall evaluation: 2
Reviewer's confidence: 3
Recommend for best paper: no",2,,,,,2018-02-16,no
323,89,265,Noxxxx Meuxxxxx,2,"(OVERALL EVALUATION) The authors present a distributed system for the semi-automated extraction and curation of citation data from printed and born-digital documents during the cataloging workflow in physical libraries. The objective of the presented project – creating accurate, openly available citation data is commendable and highly relevant for JCDL. 

The novelty of the presented system lies in the adequate combination of established technologies for the specific use case, which is undoubtedly interesting to the JCDL community. The authors make their code available as open source, which further increases the relevance of the paper.

Despite the good fit of the paper to the topics of JCDL, I have reservations to recommend acceptance of the manuscript as a full paper, i.e. mature work, because the paper and particularly the evaluation does not present enough information to assess the benefit of the presented system. The authors ask how much it would cost to curate all social science references of a given year using their system. In my view, this question is irrelevant as long as the improvement that the system offers over alternatives has not been shown. The authors should quantify the improvement in data quality (coverage and correctness) that their system achieves compared to, e.g., performing unsupervised linking of extracted references to available reference data. The paper should also try to show how certain alternative approaches affect the manual effort required of users. For instance, the authors may answer the following question: Is it indeed necessary for users to manually review every reference? How often do users need to manually correct entries? Do some fields need to be corrected more often than others? Does information from certain sources need to be corrected more often than information from other sources? Can knowledge about differences in the data quality of certain sources improve the quality of suggestions and in turn reduce the overall manual effort required, because users might be able to simply confirm entries more often? 

The paper is well structured and easy to follow. The use of references is adequate.

In its current state, the paper presents an interesting approach that has not been fully evaluated yet. In my view, the paper is more suitable to be published as a short paper.","Overall evaluation: -1
Reviewer's confidence: 4
Recommend for best paper: no",-1,,,,,2018-02-15,19:28,no,,323,89,265,Norman Meuschke,2,"(OVERALL EVALUATION) The authors present a distributed system for the semi-automated extraction and curation of citation data from printed and born-digital documents during the cataloging workflow in physical libraries. The objective of the presented project – creating accurate, openly available citation data is commendable and highly relevant for JCDL. 

The novelty of the presented system lies in the adequate combination of established technologies for the specific use case, which is undoubtedly interesting to the JCDL community. The authors make their code available as open source, which further increases the relevance of the paper.

Despite the good fit of the paper to the topics of JCDL, I have reservations to recommend acceptance of the manuscript as a full paper, i.e. mature work, because the paper and particularly the evaluation does not present enough information to assess the benefit of the presented system. The authors ask how much it would cost to curate all social science references of a given year using their system. In my view, this question is irrelevant as long as the improvement that the system offers over alternatives has not been shown. The authors should quantify the improvement in data quality (coverage and correctness) that their system achieves compared to, e.g., performing unsupervised linking of extracted references to available reference data. The paper should also try to show how certain alternative approaches affect the manual effort required of users. For instance, the authors may answer the following question: Is it indeed necessary for users to manually review every reference? How often do users need to manually correct entries? Do some fields need to be corrected more often than others? Does information from certain sources need to be corrected more often than information from other sources? Can knowledge about differences in the data quality of certain sources improve the quality of suggestions and in turn reduce the overall manual effort required, because users might be able to simply confirm entries more often? 

The paper is well structured and easy to follow. The use of references is adequate.

In its current state, the paper presents an interesting approach that has not been fully evaluated yet. In my view, the paper is more suitable to be published as a short paper.","Overall evaluation: -1
Reviewer's confidence: 4
Recommend for best paper: no",-1,,,,,2018-02-15,no
340,94,369,Praxxxx Terxxxxxx,1,"(OVERALL EVALUATION) The paper identifies a method for automatically selecting attributes for achieving the most efficient and effective de-duplication of records.
    A review of the de-duplication process and contribution of this work are identified. Various methods utilized to demonstrate the effectiveness of this method in the de-duplication process such as the block key, blocking or sorted neighborhood method, with the Jaro Winkler algorithm as a similarity measure are utilized. It identifies particular metrics of attributes in a record set, such as Duplicity, Distinctiveness, Density and Repetition to calculate relevance of an attribute. Indexing attributes identified using relevance is evaluated for both publicly available and synthetic datasets for de-duplication effectiveness and efficiency.
    While the method evaluation is provided for a variety of datasets, no comparison is provided over previous method identified in the related work particularly, Canalle. The Soundex algorithm utilized in the indexing step is particularly suited for phonetic attributes such as names, states and titles. It would be useful to examine attributes containing alphanumeric entities and or attributes generated as a result of concatenation of other attributes in demonstrating the ability of the algorithm.

    The paper needs revisions to the abstract and introduction sections to improve the readability and provide clarity to the contributions of this work.","Overall evaluation: -1
Reviewer's confidence: 3
Recommend for best paper: no",-1,,,,,2018-02-13,06:36,no,,340,94,369,Pradeep Teregowda,1,"(OVERALL EVALUATION) The paper identifies a method for automatically selecting attributes for achieving the most efficient and effective de-duplication of records.
    A review of the de-duplication process and contribution of this work are identified. Various methods utilized to demonstrate the effectiveness of this method in the de-duplication process such as the block key, blocking or sorted neighborhood method, with the Jaro Winkler algorithm as a similarity measure are utilized. It identifies particular metrics of attributes in a record set, such as Duplicity, Distinctiveness, Density and Repetition to calculate relevance of an attribute. Indexing attributes identified using relevance is evaluated for both publicly available and synthetic datasets for de-duplication effectiveness and efficiency.
    While the method evaluation is provided for a variety of datasets, no comparison is provided over previous method identified in the related work particularly, Canalle. The Soundex algorithm utilized in the indexing step is particularly suited for phonetic attributes such as names, states and titles. It would be useful to examine attributes containing alphanumeric entities and or attributes generated as a result of concatenation of other attributes in demonstrating the ability of the algorithm.

    The paper needs revisions to the abstract and introduction sections to improve the readability and provide clarity to the contributions of this work.","Overall evaluation: -1
Reviewer's confidence: 3
Recommend for best paper: no",-1,,,,,2018-02-13,no
342,94,392,Peixxxx Waxx,2,"(OVERALL EVALUATION) Database integrity is a serious real-world problem. Everyone who has a chance to work in database wether front-end or back-end, has the experience of the problem. In legacy databases that were designed before ER modeling became main approach have been migrating to new DBMS systems that are relational since the 20th. However, many such migrations have not been done systematically to identify and remove duplicates before importing data to new DBMS systems. Thus the data integrity issue remain in new systems.

This study provides experimental data to the method of automatic identification of best attributes for indexing (a key with unique value for each record). The researchers also used a computer program to create data sets as well as three real-world datasets from CORA archive and others. The researchers provided evidence whether their method worked or failed to work. Further research was proposed. 

The paper makes a valuable contribution to a real-world issue.","Overall evaluation: 3
Reviewer's confidence: 5
Recommend for best paper: yes",3,,,,,2018-02-19,03:22,no,,342,94,392,Peiling Wang,2,"(OVERALL EVALUATION) Database integrity is a serious real-world problem. Everyone who has a chance to work in database wether front-end or back-end, has the experience of the problem. In legacy databases that were designed before ER modeling became main approach have been migrating to new DBMS systems that are relational since the 20th. However, many such migrations have not been done systematically to identify and remove duplicates before importing data to new DBMS systems. Thus the data integrity issue remain in new systems.

This study provides experimental data to the method of automatic identification of best attributes for indexing (a key with unique value for each record). The researchers also used a computer program to create data sets as well as three real-world datasets from CORA archive and others. The researchers provided evidence whether their method worked or failed to work. Further research was proposed. 

The paper makes a valuable contribution to a real-world issue.","Overall evaluation: 3
Reviewer's confidence: 5
Recommend for best paper: yes",3,,,,,2018-02-19,no
352,97,282,Erxxx Neuxxxx,2,"(OVERALL EVALUATION) The paper covers an interesting subject but it will need some improvements before it can be presented in the conference.

First of all it claims that interdisciplinary cooperation improves research However it needs to present a metric and an evaluation for that or at least has to cite/evaluate a paper where such an analysis has to be shown. Claims like that have no value if not substantiated. Such a claim is not really necessary for the study. I find one aspect you do not utilize sufficiently is your mention of the Mena-Chalco study and the differences to your study. Why not also include, like they do, ‘novel’ researchers as a second example to compare the over the time development in cooperation.

The clouds you show in Figure 1 need more explanations. What reflects the distance from the center? What is the black circle in one and the gray surrounding in the other? What is the placement of the 8 areas in the circle?

Has the path length anything to do with the quality of research? Is it different for different disciplines? We know that some have many co-authors others only a few. Just giving an average without a mean and even a distribution is of limited value.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) As a short paper it is acceptable but still my rather easy improvements should be enforced before it can be published.","Overall evaluation: 1
Reviewer's confidence: 4
Recommend for best paper: no",1,,,,,2018-02-12,16:13,no,,352,97,282,Erich Neuhold,2,"(OVERALL EVALUATION) The paper covers an interesting subject but it will need some improvements before it can be presented in the conference.

First of all it claims that interdisciplinary cooperation improves research However it needs to present a metric and an evaluation for that or at least has to cite/evaluate a paper where such an analysis has to be shown. Claims like that have no value if not substantiated. Such a claim is not really necessary for the study. I find one aspect you do not utilize sufficiently is your mention of the Mena-Chalco study and the differences to your study. Why not also include, like they do, ‘novel’ researchers as a second example to compare the over the time development in cooperation.

The clouds you show in Figure 1 need more explanations. What reflects the distance from the center? What is the black circle in one and the gray surrounding in the other? What is the placement of the 8 areas in the circle?

Has the path length anything to do with the quality of research? Is it different for different disciplines? We know that some have many co-authors others only a few. Just giving an average without a mean and even a distribution is of limited value.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) As a short paper it is acceptable but still my rather easy improvements should be enforced before it can be published.","Overall evaluation: 1
Reviewer's confidence: 4
Recommend for best paper: no",1,,,,,2018-02-12,no
356,98,275,Fedxxxxx Naxxx,1,"(OVERALL EVALUATION) The paper presents a new system for extracting phrases answering the 5W1H questions from English news articles. The paper is very well written, the system is clearly described and the evaluation setting is well designed. 

While I have a few important remarks on the paper, which I listed below, I would start by saying that this research addresses a very interesting problem for the digital library community and therefore I encourage the authors to continue working on this, following what they state in the ""Discussion"" part of the paper.

Regarding event-detection:

There is a very large body of literature on event-detection in information retrieval (starting from the ""topic detection and tracking"" and ""first story detection"" tasks) and in NLP. While it is evident that the authors know some of these trends, I would strongly advise them to offer a more clear background on the different approaches presented in almost 20 years of research on the topic. Sprugnoli and Tonelli [1] recently published a very clear survey on event detection, that the authors could use as a starting point.

Regarding the system:

The main point of this paper is that the highly specialised systems already presented in the literature cannot be adopted in their research project as these are not publicly available. I completely agree with the authors that is important to address this problem, which is a very pressing issue involving the NLP and other application-oriented research areas, such as digital libraries. 
However, I find striking that also the authors of this paper are not directly sharing the code of their system to the reviewers. In particular, I find the sentence ""If you are interested in reviewing the code before the paper has been accepted, please send an email to felix.hamborg@uni-konstanz.de to retrieve the code and datasets."" unacceptable, given the anonymity of the peer review process. The authors should be very careful with this type of suggestions. Next time, just add a link to the code on GitHub.

Regarding the annotations:

I have found the creation of the dataset well defined and conducted. For the annotations of the output of the system in the 3-point scale, I would suggest the authors to follow the word-intrusion task, from the topic modelling literature [2], and add also some false examples, for instance answers to the ""Where"" question taken from another document, as a sanity check.

Regarding the evaluation:

While I agree with the authors that most of the previously published systems are not publicly available, I disagree on the fact that they are not described in sufficient details to re-implement them. In particular, the paper by Wang et al. (2010) clearly states how to address the ""How"" question using their approach:

""SRL parser returns all possible labeled results for each topic sentence. If a topic sentence is long enough to include a <Subject, Predicate, Object> triple, the entire clause from subject to object is selected.""

The authors could adopt SEMAFOR as a semantic role labeler: http://www.cs.cmu.edu/~ark/SEMAFOR/

In addition to this, simply reporting numbers in a table (as in Table 6) without any type of comparison with any type of baselines (even very naive ones, such as a random baseline) does not tell much to the reader. Given the fact that the authors know the literature on the topic, I would suggest them to a) re-implement an independent baseline for each step from other previous papers (e.g., a baseline for ""who"", a baseline for ""why"") or b) de-compose their system and evaluate each step; for instance what is the impact of the use of copulative conjunctions in the method extractor - does it really offer a boost in performance?

Moreover, it is not possible to compare numbers across papers, as the authors do in page 8, when the approaches are tested on different datasets or address different tasks. For example, Parton et al. (2009) not only does not address the ""how"" question, but the method is tailored for cross-lingual 5w detection.

Regarding the final output:

The authors remark that they address all 5W and 1H questions with their pipeline, however the performance on ""why"" and ""how"" are extremely poor compared to the others 4W questions. MAgP of 0.32 and 0.36 make their system not usable for any digital library or journalistic applications. I would highly recommend the authors to divide their work in two different projects:

a) make a 4W system available to the research community, which already seems to have really good performance
b) focus their effort on improving ""how"" and ""why""; results on this type of research could be very relevant for the NLP community.

--------


[1] Sprugnoli, Rachele, and Sara Tonelli. ""One, no one and one hundred thousand events: Defining and processing events in an inter-disciplinary perspective."" Natural Language Engineering 23.4 (2017): 485-506.

[2] Chang, Jonathan, et al. ""Reading tea leaves: How humans interpret topic models."" Advances in neural information processing systems. 2009.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I do not think the authors had bad intentions with the sentence:  ""If you are interested in reviewing the code before the paper has been accepted, please send an email to felix.hamborg@uni-konstanz.de to retrieve the code and datasets.""

However, suggesting the anonymous reviewer to get in touch with the authors outside easychair-JCDL2018 should be highly discouraged.","Overall evaluation: 1
Reviewer's confidence: 3
Recommend for best paper: no",1,,,,,2018-02-13,13:03,no,,356,98,275,Federico Nanni,1,"(OVERALL EVALUATION) The paper presents a new system for extracting phrases answering the 5W1H questions from English news articles. The paper is very well written, the system is clearly described and the evaluation setting is well designed. 

While I have a few important remarks on the paper, which I listed below, I would start by saying that this research addresses a very interesting problem for the digital library community and therefore I encourage the authors to continue working on this, following what they state in the ""Discussion"" part of the paper.

Regarding event-detection:

There is a very large body of literature on event-detection in information retrieval (starting from the ""topic detection and tracking"" and ""first story detection"" tasks) and in NLP. While it is evident that the authors know some of these trends, I would strongly advise them to offer a more clear background on the different approaches presented in almost 20 years of research on the topic. Sprugnoli and Tonelli [1] recently published a very clear survey on event detection, that the authors could use as a starting point.

Regarding the system:

The main point of this paper is that the highly specialised systems already presented in the literature cannot be adopted in their research project as these are not publicly available. I completely agree with the authors that is important to address this problem, which is a very pressing issue involving the NLP and other application-oriented research areas, such as digital libraries. 
However, I find striking that also the authors of this paper are not directly sharing the code of their system to the reviewers. In particular, I find the sentence ""If you are interested in reviewing the code before the paper has been accepted, please send an email to felix.hamborg@uni-konstanz.de to retrieve the code and datasets."" unacceptable, given the anonymity of the peer review process. The authors should be very careful with this type of suggestions. Next time, just add a link to the code on GitHub.

Regarding the annotations:

I have found the creation of the dataset well defined and conducted. For the annotations of the output of the system in the 3-point scale, I would suggest the authors to follow the word-intrusion task, from the topic modelling literature [2], and add also some false examples, for instance answers to the ""Where"" question taken from another document, as a sanity check.

Regarding the evaluation:

While I agree with the authors that most of the previously published systems are not publicly available, I disagree on the fact that they are not described in sufficient details to re-implement them. In particular, the paper by Wang et al. (2010) clearly states how to address the ""How"" question using their approach:

""SRL parser returns all possible labeled results for each topic sentence. If a topic sentence is long enough to include a <Subject, Predicate, Object> triple, the entire clause from subject to object is selected.""

The authors could adopt SEMAFOR as a semantic role labeler: http://www.cs.cmu.edu/~ark/SEMAFOR/

In addition to this, simply reporting numbers in a table (as in Table 6) without any type of comparison with any type of baselines (even very naive ones, such as a random baseline) does not tell much to the reader. Given the fact that the authors know the literature on the topic, I would suggest them to a) re-implement an independent baseline for each step from other previous papers (e.g., a baseline for ""who"", a baseline for ""why"") or b) de-compose their system and evaluate each step; for instance what is the impact of the use of copulative conjunctions in the method extractor - does it really offer a boost in performance?

Moreover, it is not possible to compare numbers across papers, as the authors do in page 8, when the approaches are tested on different datasets or address different tasks. For example, Parton et al. (2009) not only does not address the ""how"" question, but the method is tailored for cross-lingual 5w detection.

Regarding the final output:

The authors remark that they address all 5W and 1H questions with their pipeline, however the performance on ""why"" and ""how"" are extremely poor compared to the others 4W questions. MAgP of 0.32 and 0.36 make their system not usable for any digital library or journalistic applications. I would highly recommend the authors to divide their work in two different projects:

a) make a 4W system available to the research community, which already seems to have really good performance
b) focus their effort on improving ""how"" and ""why""; results on this type of research could be very relevant for the NLP community.

--------


[1] Sprugnoli, Rachele, and Sara Tonelli. ""One, no one and one hundred thousand events: Defining and processing events in an inter-disciplinary perspective."" Natural Language Engineering 23.4 (2017): 485-506.

[2] Chang, Jonathan, et al. ""Reading tea leaves: How humans interpret topic models."" Advances in neural information processing systems. 2009.

(CONFIDENTIAL REMARKS FOR THE PROGRAM COMMITTEE) I do not think the authors had bad intentions with the sentence:  ""If you are interested in reviewing the code before the paper has been accepted, please send an email to felix.hamborg@uni-konstanz.de to retrieve the code and datasets.""

However, suggesting the anonymous reviewer to get in touch with the authors outside easychair-JCDL2018 should be highly discouraged.","Overall evaluation: 1
Reviewer's confidence: 3
Recommend for best paper: no",1,,,,,2018-02-13,no
359,98,419,Masxxxxxx Yosxxxxxx,3,"(OVERALL EVALUATION) The goal of the paper to find the skyline set is interesting. The paper employes many techniques in the literature as well as crowdsourcing.
The reviewer's main concern is that core technical contribution of the paper is unclear.
The authors model claims as a triple, namely a relation between two entities. However, this model is too naive to deal with actual scientific claims which are, in many cases, conditional ones. Examples of such conditional claims are ""X is effective for cancer Y for elder female patients"" and ""X is effective for Y if the laboratory test value of Z is under V."" In addition, relations are not simply binary but $n$-array in general. A discussion is required how the authors can extend their idea to such more general cases.","Overall evaluation: 0
Reviewer's confidence: 3
Recommend for best paper: no",0,,,,,2018-02-20,00:33,no,,359,98,419,Masatoshi Yoshikawa,3,"(OVERALL EVALUATION) The goal of the paper to find the skyline set is interesting. The paper employes many techniques in the literature as well as crowdsourcing.
The reviewer's main concern is that core technical contribution of the paper is unclear.
The authors model claims as a triple, namely a relation between two entities. However, this model is too naive to deal with actual scientific claims which are, in many cases, conditional ones. Examples of such conditional claims are ""X is effective for cancer Y for elder female patients"" and ""X is effective for Y if the laboratory test value of Z is under V."" In addition, relations are not simply binary but $n$-array in general. A discussion is required how the authors can extend their idea to such more general cases.","Overall evaluation: 0
Reviewer's confidence: 3
Recommend for best paper: no",0,,,,,2018-02-20,no
360,98,419,Masxxxxxx Yosxxxxxx,3,(OVERALL EVALUATION) The,"Overall evaluation: 0
Reviewer's confidence: 3
Recommend for best paper: no",0,,,,,2018-02-20,11:56,no,,360,98,419,Masatoshi Yoshikawa,3,(OVERALL EVALUATION) The,"Overall evaluation: 0
Reviewer's confidence: 3
Recommend for best paper: no",0,,,,,2018-02-20,no
